id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,business_hours,attributes
ZimdCe2xCAOOZjt1aQAMvg,chef-chus-los-altos,Chef Chu's,https://s3-media3.fl.yelpcdn.com/bphoto/6NTcAe8N6HF5GJJ8WIVIbg/o.jpg,False,https://www.yelp.com/biz/chef-chus-los-altos?adjust_creative=T0nE3C9Bhi-6h61-ui1B4g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=T0nE3C9Bhi-6h61-ui1B4g,2348,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.9,"{'latitude': 37.4006, 'longitude': -122.11367}",['delivery'],$$,"{'address1': '1067 N San Antonio Rd', 'address2': '', 'address3': '', 'city': 'Los Altos', 'zip_code': '94022', 'country': 'US', 'state': 'CA', 'display_address': ['1067 N San Antonio Rd', 'Los Altos, CA 94022']}",+16509482696,(650) 948-2696,2741.2228836324316,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 6}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': 'http://www.chefchu.com/wp-content/uploads/2019/08/chef_chus_togo_menu_2019-07.pdf', 'open24_hours': None, 'waitlist_reservation': None}"
upsl_e4D9mfi8wLU2ny1iw,slice-house-by-tony-gemignani-mountain-view,Slice House by Tony Gemignani,https://s3-media3.fl.yelpcdn.com/bphoto/7INvvcXczEuDcMQxAiMIQQ/o.jpg,False,https://www.yelp.com/biz/slice-house-by-tony-gemignani-mountain-view?adjust_creative=T0nE3C9Bhi-6h61-ui1B4g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=T0nE3C9Bhi-6h61-ui1B4g,154,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'italian', 'title': 'Italian'}]",4.4,"{'latitude': 37.404463, 'longitude': -122.110117}",[],$,"{'address1': '2565 California St', 'address2': 'St 501', 'address3': None, 'city': 'Mountain View', 'zip_code': '94040', 'country': 'US', 'state': 'CA', 'display_address': ['2565 California St', 'St 501', 'Mountain View, CA 94040']}",+16509667772,(650) 966-7772,2510.239194377703,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://locations.slicehouse.com/us/california/mountain-view/2565-california-street', 'open24_hours': None, 'waitlist_reservation': None}"
m43L0yTRZj6KdyPAbQQ89Q,das-bierhauz-mountain-view-mountain-view-2,Das Bierhauz - Mountain View,https://s3-media3.fl.yelpcdn.com/bphoto/13AUtVgB_KS_kLmHdV49gg/o.jpg,False,https://www.yelp.com/biz/das-bierhauz-mountain-view-mountain-view-2?adjust_creative=T0nE3C9Bhi-6h61-ui1B4g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=T0nE3C9Bhi-6h61-ui1B4g,267,"[{'alias': 'beergardens', 'title': 'Beer Gardens'}, {'alias': 'german', 'title': 'German'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.3,"{'latitude': 37.394469, 'longitude': -122.078277}","['delivery', 'pickup']",$$,"{'address1': '135 Castro St', 'address2': '', 'address3': None, 'city': 'Mountain View', 'zip_code': '94041', 'country': 'US', 'state': 'CA', 'display_address': ['135 Castro St', 'Mountain View, CA 94041']}",+16503367613,(650) 336-7613,558.1126895713953,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://dasbierhauz.com/burger-%26-sausage', 'open24_hours': None, 'waitlist_reservation': None}"
7J_eGRX-lgYA04tUv_WjMg,state-street-market-los-altos,State Street Market,https://s3-media1.fl.yelpcdn.com/bphoto/DGxODmjUPf-pEN3k6MgGiQ/o.jpg,False,https://www.yelp.com/biz/state-street-market-los-altos?adjust_creative=T0nE3C9Bhi-6h61-ui1B4g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=T0nE3C9Bhi-6h61-ui1B4g,159,"[{'alias': 'food_court', 'title': 'Food Court'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",3.8,"{'latitude': 37.37987044984008, 'longitude': -122.1162387399049}",[],$$,"{'address1': '170 State St', 'address2': '', 'address3': None, 'city': 'Los Altos', 'zip_code': '94022', 'country': 'US', 'state': 'CA', 'display_address': ['170 State St', 'Los Altos, CA 94022']}",,,3570.8242981795947,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2030', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2030', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.statestreetmarket.com/food-stalls/', 'open24_hours': None, 'waitlist_reservation': None}"
FMKJQyqVCashUsB6zgDtZQ,mayan-kitchen-food-sunnyvale,Mayan Kitchen Food,https://s3-media4.fl.yelpcdn.com/bphoto/lj0m0c3yODryHFDuc3mKDg/o.jpg,False,https://www.yelp.com/biz/mayan-kitchen-food-sunnyvale?adjust_creative=T0nE3C9Bhi-6h61-ui1B4g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=T0nE3C9Bhi-6h61-ui1B4g,311,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.4,"{'latitude': 37.3770193859563, 'longitude': -122.03022928241704}","['delivery', 'pickup']",$$,"{'address1': '139 S Murphy Ave', 'address2': 'Ste A', 'address3': None, 'city': 'Sunnyvale', 'zip_code': '94086', 'country': 'US', 'state': 'CA', 'display_address': ['139 S Murphy Ave', 'Ste A', 'Sunnyvale, CA 94086']}",+16503056595,(650) 305-6595,5196.443777285403,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 1}, {'is_overnight': False, 'start': '1630', 'end': '2045', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 2}, {'is_overnight': False, 'start': '1630', 'end': '2045', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 3}, {'is_overnight': False, 'start': '1630', 'end': '2045', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 4}, {'is_overnight': False, 'start': '1630', 'end': '2045', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '1430', 'day': 5}, {'is_overnight': False, 'start': '1630', 'end': '2045', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '1430', 'day': 6}, {'is_overnight': False, 'start': '1630', 'end': '2045', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}"
Y5fBgMSSnSG-cU-9qjE3zw,tre-monti-los-altos,Tre Monti,https://s3-media2.fl.yelpcdn.com/bphoto/zjz6rIORmGitBbipxY9jaQ/o.jpg,False,https://www.yelp.com/biz/tre-monti-los-altos?adjust_creative=T0nE3C9Bhi-6h61-ui1B4g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=T0nE3C9Bhi-6h61-ui1B4g,228,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'italian', 'title': 'Italian'}]",4.3,"{'latitude': 37.37872, 'longitude': -122.11648}","['delivery', 'pickup']",,"{'address1': '270 Main St', 'address2': '', 'address3': None, 'city': 'Los Altos', 'zip_code': '94022', 'country': 'US', 'state': 'CA', 'display_address': ['270 Main St', 'Los Altos, CA 94022']}",+16509352197,(650) 935-2197,3667.779840308364,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2030', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2030', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 6}, {'is_overnight': False, 'start': '1700', 'end': '2030', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': 'http://www.tremontilosaltos.com', 'open24_hours': None, 'waitlist_reservation': None}"
WFRgcUGX3aNpzLvUwOz9wg,meyhouse-palo-alto-2,Meyhouse,https://s3-media2.fl.yelpcdn.com/bphoto/6eTNyxabaquBBdFKZGIwKA/o.jpg,False,https://www.yelp.com/biz/meyhouse-palo-alto-2?adjust_creative=T0nE3C9Bhi-6h61-ui1B4g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=T0nE3C9Bhi-6h61-ui1B4g,191,"[{'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]",4.5,"{'latitude': 37.44331264797797, 'longitude': -122.1609897}",['restaurant_reservation'],$$$,"{'address1': '640 Emerson St', 'address2': '', 'address3': None, 'city': 'Palo Alto', 'zip_code': '94301', 'country': 'US', 'state': 'CA', 'display_address': ['640 Emerson St', 'Palo Alto, CA 94301']}",+16505210935,(650) 521-0935,8550.134362425812,"[{'open': [{'is_overnight': False, 'start': '1145', 'end': '1400', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1145', 'end': '1400', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1145', 'end': '1400', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1145', 'end': '1400', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1145', 'end': '1400', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1115', 'end': '1400', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1145', 'end': '1400', 'day': 6}, {'is_overnight': False, 'start': '1700', 'end': '2130', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': 'https://www.meyhouserestaurant.com/menu', 'open24_hours': None, 'waitlist_reservation': True}"
YXw2B-GNfJMaWiAtjR2MJg,giorgios-italian-grill-and-pizzeria-mountain-view,Giorgio's Italian Grill & Pizzeria,https://s3-media4.fl.yelpcdn.com/bphoto/4_W1xxLmTDKGdiWttI6iTg/o.jpg,False,https://www.yelp.com/biz/giorgios-italian-grill-and-pizzeria-mountain-view?adjust_creative=T0nE3C9Bhi-6h61-ui1B4g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=T0nE3C9Bhi-6h61-ui1B4g,33,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",3.8,"{'latitude': 37.386426, 'longitude': -122.085893}",[],,"{'address1': '939 W El Camino Real', 'address2': None, 'address3': '', 'city': 'Mountain View', 'zip_code': '94040', 'country': 'US', 'state': 'CA', 'display_address': ['939 W El Camino Real', 'Mountain View, CA 94040']}",+16509634142,(650) 963-4142,1308.5998989229715,"[{'open': [{'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}"
rTUV3mPTGcALQrKgdokACA,so-gong-dong-tofu-house-palo-alto,So Gong Dong Tofu House,https://s3-media3.fl.yelpcdn.com/bphoto/D_tfQrmULTsyk5v92ezRcw/o.jpg,False,https://www.yelp.com/biz/so-gong-dong-tofu-house-palo-alto?adjust_creative=T0nE3C9Bhi-6h61-ui1B4g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=T0nE3C9Bhi-6h61-ui1B4g,1888,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]",3.9,"{'latitude': 37.413783, 'longitude': -122.12539}",['delivery'],$$,"{'address1': '4127 El Camino Real', 'address2': None, 'address3': '', 'city': 'Palo Alto', 'zip_code': '94306', 'country': 'US', 'state': 'CA', 'display_address': ['4127 El Camino Real', 'Palo Alto, CA 94306']}",+16504248805,(650) 424-8805,4152.059007473015,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 0}, {'is_overnight': False, 'start': '1630', 'end': '2030', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 1}, {'is_overnight': False, 'start': '1630', 'end': '2030', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 2}, {'is_overnight': False, 'start': '1630', 'end': '2030', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 3}, {'is_overnight': False, 'start': '1630', 'end': '2030', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '1400', 'day': 4}, {'is_overnight': False, 'start': '1630', 'end': '2030', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 5}, {'is_overnight': False, 'start': '1630', 'end': '2030', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 6}, {'is_overnight': False, 'start': '1630', 'end': '2030', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': 'https://paloaltotofuhouse.wordpress.com/menu/', 'open24_hours': None, 'waitlist_reservation': None}"
QhNe3BpAK2Uuk6gEa_PBPQ,10-butchers-korean-bbq-sunnyvale,10 Butchers Korean BBQ,https://s3-media1.fl.yelpcdn.com/bphoto/0HugAY4nrPa-diWK3e4rjg/o.jpg,False,https://www.yelp.com/biz/10-butchers-korean-bbq-sunnyvale?adjust_creative=T0nE3C9Bhi-6h61-ui1B4g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=T0nE3C9Bhi-6h61-ui1B4g,1817,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.3,"{'latitude': 37.36286, 'longitude': -122.025477}","['delivery', 'pickup']",,"{'address1': '595 E El Camino Real', 'address2': '', 'address3': None, 'city': 'Sunnyvale', 'zip_code': '94087', 'country': 'US', 'state': 'CA', 'display_address': ['595 E El Camino Real', 'Sunnyvale, CA 94087']}",+14087208889,(408) 720-8889,6399.166162486997,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.10butcher.com/menu-1', 'open24_hours': None, 'waitlist_reservation': None}"
LXKeOKvf-LWTfz-CzrXseg,redwood-grill-los-altos-los-altos,Redwood Grill Los Altos,https://s3-media1.fl.yelpcdn.com/bphoto/rZ1TlDgQvvPdxxHDJ8SEQw/o.jpg,False,https://www.yelp.com/biz/redwood-grill-los-altos-los-altos?adjust_creative=T0nE3C9Bhi-6h61-ui1B4g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=T0nE3C9Bhi-6h61-ui1B4g,131,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.2,"{'latitude': 37.361106, 'longitude': -122.097353}","['restaurant_reservation', 'delivery', 'pickup']",,"{'address1': '680 Fremont Ave', 'address2': '', 'address3': None, 'city': 'Los Altos', 'zip_code': '94024', 'country': 'US', 'state': 'CA', 'display_address': ['680 Fremont Ave', 'Los Altos, CA 94024']}",+16509770125,(650) 977-0125,4296.367038757329,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': True}"
K6IdrX5prUvA5iAMCdQfGw,cascal-mountain-view,Cascal,https://s3-media3.fl.yelpcdn.com/bphoto/PhzWxieU_tDb8KAUyGjwHA/o.jpg,False,https://www.yelp.com/biz/cascal-mountain-view?adjust_creative=T0nE3C9Bhi-6h61-ui1B4g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=T0nE3C9Bhi-6h61-ui1B4g,3440,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.7,"{'latitude': 37.39112501038679, 'longitude': -122.08105817116392}",['delivery'],$$$,"{'address1': '400 Castro St', 'address2': '', 'address3': '', 'city': 'Mountain View', 'zip_code': '94041', 'country': 'US', 'state': 'CA', 'display_address': ['400 Castro St', 'Mountain View, CA 94041']}",+16509409500,(650) 940-9500,773.4727556823068,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://cascalmv.com/menu/', 'open24_hours': None, 'waitlist_reservation': None}"
x17kRb1djiehS45l_NJrvA,paper-platez-mountain-view,Paper Platez,https://s3-media3.fl.yelpcdn.com/bphoto/ljeSZDRmD0UpIav7vcOdcw/o.jpg,False,https://www.yelp.com/biz/paper-platez-mountain-view?adjust_creative=T0nE3C9Bhi-6h61-ui1B4g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=T0nE3C9Bhi-6h61-ui1B4g,77,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'salvadoran', 'title': 'Salvadoran'}]",4.3,"{'latitude': 37.41421910579057, 'longitude': -122.09359431125236}","['delivery', 'pickup']",,"{'address1': '2135 Old Middlefield Way', 'address2': None, 'address3': None, 'city': 'Mountain View', 'zip_code': '94043', 'country': 'US', 'state': 'CA', 'display_address': ['2135 Old Middlefield Way', 'Mountain View, CA 94043']}",+16504398898,(650) 439-8898,2045.079436249388,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}"
hqDNj5nNbIJvPoGkMO6aQw,callao-peruvian-restaurant-los-altos,Callao Peruvian Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/sEAPLvmKD2OiRjDnahGQyw/o.jpg,False,https://www.yelp.com/biz/callao-peruvian-restaurant-los-altos?adjust_creative=T0nE3C9Bhi-6h61-ui1B4g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=T0nE3C9Bhi-6h61-ui1B4g,32,"[{'alias': 'peruvian', 'title': 'Peruvian'}]",4.3,"{'latitude': 37.37576104131034, 'longitude': -122.11645055562256}",[],,"{'address1': '376 1st St', 'address2': '', 'address3': None, 'city': 'Los Altos', 'zip_code': '94022', 'country': 'US', 'state': 'CA', 'display_address': ['376 1st St', 'Los Altos, CA 94022']}",+16509170300,(650) 917-0300,3860.94843925296,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.callaoperuviancuisine.com/menu', 'open24_hours': None, 'waitlist_reservation': None}"
hf9uGBcLCOuT1wjNeBX5XQ,red-hot-wok-palo-alto,Red Hot Wok,https://s3-media3.fl.yelpcdn.com/bphoto/lVlAlaz5Z4MbZuPS34so3g/o.jpg,False,https://www.yelp.com/biz/red-hot-wok-palo-alto?adjust_creative=T0nE3C9Bhi-6h61-ui1B4g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=T0nE3C9Bhi-6h61-ui1B4g,82,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'taiwanese', 'title': 'Taiwanese'}]",4.4,"{'latitude': 37.42029, 'longitude': -122.136008}",[],,"{'address1': '3345 El Camino Real', 'address2': None, 'address3': '', 'city': 'Palo Alto', 'zip_code': '94306', 'country': 'US', 'state': 'CA', 'display_address': ['3345 El Camino Real', 'Palo Alto, CA 94306']}",+16505658868,(650) 565-8868,5312.711743262511,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2030', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2030', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2030', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 6}, {'is_overnight': False, 'start': '1700', 'end': '2030', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': 'https://red-hot-wok.club/menu', 'open24_hours': None, 'waitlist_reservation': None}"
